id,on_surface,patch_size,ppi_in_patch,random_patch_size,rank,size,total_ppis
3M1CA,667.0,1.0,0.0,0.0,18.0,97.0,72.0
3M1CA,667.0,6.0,2.0,0.0,19.0,97.0,72.0
3M1CA,667.0,1.0,0.0,0.0,20.0,93.0,72.0
4D0PA,326.0,10.0,6.0,1.0,1.0,529.0,43.0
4D0PA,326.0,3.0,0.0,0.0,2.0,513.0,43.0
4D0PA,326.0,9.0,0.0,0.0,3.0,408.0,43.0
4D0PA,326.0,7.0,0.0,3.0,4.0,260.0,43.0
4D0PA,326.0,5.0,0.0,2.0,5.0,233.0,43.0
4D0PA,326.0,3.0,3.0,0.0,6.0,203.0,43.0
4D0PA,326.0,4.0,3.0,0.0,7.0,201.0,43.0
4D0PA,326.0,2.0,0.0,0.0,8.0,183.0,43.0
4D0PA,326.0,4.0,0.0,0.0,9.0,178.0,43.0
4D0PA,326.0,2.0,0.0,0.0,10.0,165.0,43.0
4D0PA,326.0,1.0,1.0,0.0,11.0,157.0,43.0
4D0PA,326.0,3.0,0.0,1.0,12.0,138.0,43.0
4D0PA,326.0,2.0,0.0,1.0,13.0,137.0,43.0
4D0PA,326.0,1.0,0.0,0.0,14.0,118.0,43.0
4D0PA,326.0,2.0,0.0,0.0,15.0,113.0,43.0
4D0PA,326.0,1.0,1.0,0.0,16.0,96.0,43.0
4D0PA,326.0,3.0,0.0,1.0,17.0,73.0,43.0
4D0PA,326.0,1.0,0.0,1.0,18.0,54.0,43.0
4D0PA,326.0,2.0,0.0,0.0,19.0,50.0,43.0
4D0PA,326.0,1.0,0.0,0.0,20.0,43.0,43.0
5EFTB,236.0,20.0,0.0,7.0,1.0,831.0,54.0
5EFTB,236.0,16.0,12.0,4.0,2.0,671.0,54.0
5EFTB,236.0,13.0,1.0,3.0,3.0,574.0,54.0
5EFTB,236.0,9.0,0.0,2.0,4.0,492.0,54.0
5EFTB,236.0,10.0,1.0,2.0,5.0,404.0,54.0
5EFTB,236.0,6.0,1.0,2.0,6.0,271.0,54.0
5EFTB,236.0,1.0,0.0,0.0,7.0,198.0,54.0
5EFTB,236.0,9.0,0.0,2.0,8.0,175.0,54.0
5EFTB,236.0,2.0,1.0,0.0,9.0,110.0,54.0
5EFTB,236.0,1.0,0.0,0.0,10.0,66.0,54.0
5EFTB,236.0,2.0,0.0,0.0,11.0,51.0,54.0
5EFTB,236.0,1.0,0.0,0.0,12.0,32.0,54.0
5EFTB,236.0,1.0,0.0,0.0,13.0,18.0,54.0
5EFTB,236.0,1.0,0.0,0.0,14.0,13.0,54.0
5EFTB,236.0,1.0,1.0,1.0,15.0,13.0,54.0
5EFTB,236.0,1.0,1.0,1.0,16.0,9.0,54.0
5EFTB,236.0,2.0,0.0,1.0,17.0,4.0,54.0
3MILA,210.0,8.0,8.0,1.0,1.0,710.0,48.0
3MILA,210.0,5.0,0.0,2.0,2.0,359.0,48.0
3MILA,210.0,8.0,5.0,2.0,3.0,334.0,48.0
3MILA,210.0,6.0,5.0,1.0,4.0,296.0,48.0
3MILA,210.0,8.0,0.0,3.0,5.0,274.0,48.0
3MILA,210.0,5.0,0.0,0.0,6.0,210.0,48.0
3MILA,210.0,4.0,0.0,1.0,7.0,168.0,48.0
3MILA,210.0,2.0,1.0,2.0,8.0,134.0,48.0
3MILA,210.0,1.0,0.0,0.0,9.0,124.0,48.0
3MILA,210.0,2.0,0.0,1.0,10.0,95.0,48.0
3MILA,210.0,1.0,0.0,0.0,11.0,73.0,48.0
3MILA,210.0,1.0,0.0,0.0,12.0,73.0,48.0
3MILA,210.0,1.0,0.0,0.0,13.0,67.0,48.0
3MILA,210.0,1.0,0.0,0.0,14.0,63.0,48.0
3MILA,210.0,1.0,0.0,1.0,15.0,60.0,48.0
3MILA,210.0,2.0,0.0,0.0,16.0,37.0,48.0
3MILA,210.0,1.0,0.0,0.0,17.0,31.0,48.0
3MILA,210.0,2.0,0.0,0.0,18.0,27.0,48.0
3MILA,210.0,1.0,0.0,0.0,19.0,20.0,48.0
3MILA,210.0,1.0,0.0,0.0,20.0,12.0,48.0
3K6EA,133.0,19.0,14.0,6.0,1.0,1039.0,40.0
3K6EA,133.0,14.0,0.0,3.0,2.0,532.0,40.0
3K6EA,133.0,9.0,0.0,2.0,3.0,358.0,40.0
3K6EA,133.0,6.0,3.0,2.0,4.0,269.0,40.0
3K6EA,133.0,4.0,0.0,1.0,5.0,84.0,40.0
3K6EA,133.0,3.0,0.0,0.0,6.0,62.0,40.0
3K6EA,133.0,1.0,0.0,1.0,7.0,44.0,40.0
3K6EA,133.0,1.0,0.0,0.0,8.0,28.0,40.0
3K6EA,133.0,1.0,0.0,0.0,9.0,17.0,40.0
3K6EA,133.0,1.0,0.0,0.0,10.0,15.0,40.0
3K6EA,133.0,1.0,0.0,1.0,11.0,3.0,40.0
4S1AA,163.0,14.0,9.0,3.0,1.0,851.0,23.0
4S1AA,163.0,10.0,5.0,1.0,2.0,425.0,23.0
4S1AA,163.0,1.0,0.0,0.0,3.0,143.0,23.0
4S1AA,163.0,1.0,0.0,0.0,4.0,82.0,23.0
4S1AA,163.0,2.0,0.0,0.0,5.0,76.0,23.0
4S1AA,163.0,2.0,0.0,1.0,6.0,73.0,23.0
4S1AA,163.0,1.0,0.0,0.0,7.0,71.0,23.0
4S1AA,163.0,1.0,0.0,1.0,8.0,67.0,23.0
4S1AA,163.0,1.0,0.0,0.0,9.0,61.0,23.0
4S1AA,163.0,2.0,0.0,1.0,10.0,56.0,23.0
4S1AA,163.0,1.0,0.0,0.0,11.0,50.0,23.0
4S1AA,163.0,2.0,0.0,1.0,12.0,46.0,23.0
4S1AA,163.0,1.0,0.0,0.0,13.0,26.0,23.0
4S1AA,163.0,1.0,0.0,0.0,14.0,18.0,23.0
4S1AA,163.0,1.0,0.0,0.0,15.0,16.0,23.0
4S1AA,163.0,1.0,0.0,0.0,16.0,12.0,23.0
4S1AA,163.0,1.0,0.0,0.0,17.0,11.0,23.0
4S1AA,163.0,1.0,0.0,0.0,18.0,10.0,23.0
4S1AA,163.0,1.0,0.0,1.0,19.0,5.0,23.0
4S1AA,163.0,1.0,0.0,0.0,20.0,5.0,23.0
5C9NA,64.0,7.0,4.0,3.0,1.0,632.0,26.0
5C9NA,64.0,5.0,1.0,2.0,2.0,497.0,26.0
5C9NA,64.0,3.0,2.0,1.0,3.0,345.0,26.0
5C9NA,64.0,3.0,2.0,0.0,4.0,293.0,26.0
5C9NA,64.0,3.0,2.0,3.0,5.0,219.0,26.0
5C9NA,64.0,2.0,0.0,1.0,6.0,187.0,26.0
2WOZA,271.0,40.0,12.0,4.0,1.0,1596.0,34.0
2WOZA,271.0,25.0,0.0,2.0,2.0,1257.0,34.0
2WOZA,271.0,2.0,2.0,1.0,3.0,373.0,34.0
2WOZA,271.0,5.0,0.0,2.0,4.0,284.0,34.0
2WOZA,271.0,5.0,0.0,0.0,5.0,190.0,34.0
2WOZA,271.0,1.0,1.0,0.0,6.0,140.0,34.0
2WOZA,271.0,3.0,0.0,0.0,7.0,137.0,34.0
2WOZA,271.0,1.0,0.0,0.0,8.0,111.0,34.0
2WOZA,271.0,2.0,0.0,0.0,9.0,74.0,34.0
2WOZA,271.0,3.0,0.0,0.0,10.0,56.0,34.0
2WOZA,271.0,1.0,0.0,0.0,11.0,25.0,34.0
2WOZA,271.0,1.0,0.0,0.0,12.0,21.0,34.0
2WOZA,271.0,1.0,0.0,0.0,13.0,16.0,34.0
2WOZA,271.0,1.0,0.0,0.0,14.0,16.0,34.0
2WOZA,271.0,1.0,0.0,0.0,15.0,15.0,34.0
2WOZA,271.0,1.0,0.0,0.0,16.0,13.0,34.0
2WOZA,271.0,1.0,0.0,0.0,17.0,7.0,34.0
2WOZA,271.0,1.0,0.0,0.0,18.0,7.0,34.0
2WOZA,271.0,1.0,0.0,0.0,19.0,7.0,34.0
2WOZA,271.0,1.0,0.0,0.0,20.0,5.0,34.0
4ADZA,90.0,24.0,20.0,13.0,1.0,1386.0,59.0
4ADZA,90.0,15.0,14.0,10.0,2.0,1094.0,59.0
4ADZA,90.0,1.0,1.0,1.0,3.0,173.0,59.0
4ADZA,90.0,2.0,1.0,2.0,4.0,66.0,59.0
4ADZA,90.0,1.0,0.0,0.0,5.0,53.0,59.0
4P7CA,268.0,19.0,1.0,2.0,1.0,836.0,16.0
4P7CA,268.0,8.0,0.0,1.0,2.0,306.0,16.0
4P7CA,268.0,6.0,0.0,1.0,3.0,198.0,16.0
4P7CA,268.0,5.0,0.0,0.0,4.0,182.0,16.0
4P7CA,268.0,5.0,0.0,0.0,5.0,176.0,16.0
4P7CA,268.0,5.0,0.0,1.0,6.0,171.0,16.0
4P7CA,268.0,1.0,1.0,0.0,7.0,120.0,16.0
4P7CA,268.0,2.0,0.0,0.0,8.0,114.0,16.0
4P7CA,268.0,1.0,1.0,0.0,9.0,105.0,16.0
4P7CA,268.0,3.0,1.0,0.0,10.0,94.0,16.0
4P7CA,268.0,3.0,0.0,0.0,11.0,76.0,16.0
4P7CA,268.0,1.0,0.0,0.0,12.0,75.0,16.0
4P7CA,268.0,2.0,0.0,0.0,13.0,67.0,16.0
4P7CA,268.0,1.0,0.0,0.0,14.0,64.0,16.0
4P7CA,268.0,1.0,0.0,0.0,15.0,49.0,16.0
4P7CA,268.0,1.0,0.0,0.0,16.0,48.0,16.0
4P7CA,268.0,1.0,0.0,0.0,17.0,43.0,16.0
4P7CA,268.0,1.0,0.0,0.0,18.0,40.0,16.0
4P7CA,268.0,1.0,0.0,1.0,19.0,31.0,16.0
4P7CA,268.0,1.0,0.0,0.0,20.0,27.0,16.0
5NHUI,24.0,5.0,5.0,4.0,1.0,628.0,21.0
5NHUI,24.0,2.0,2.0,1.0,2.0,313.0,21.0
5NHUI,24.0,1.0,1.0,0.0,3.0,84.0,21.0
1CHMA,326.0,14.0,9.0,5.0,1.0,797.0,69.0
1CHMA,326.0,17.0,1.0,6.0,2.0,717.0,69.0
1CHMA,326.0,16.0,0.0,6.0,3.0,468.0,69.0
1CHMA,326.0,6.0,5.0,3.0,4.0,311.0,69.0
1CHMA,326.0,2.0,2.0,0.0,5.0,249.0,69.0
1CHMA,326.0,7.0,1.0,0.0,6.0,205.0,69.0
1CHMA,326.0,5.0,0.0,0.0,7.0,192.0,69.0
1CHMA,326.0,6.0,0.0,0.0,8.0,188.0,69.0
1CHMA,326.0,2.0,2.0,2.0,9.0,162.0,69.0
1CHMA,326.0,2.0,0.0,0.0,10.0,135.0,69.0
1CHMA,326.0,4.0,0.0,1.0,11.0,108.0,69.0
1CHMA,326.0,2.0,1.0,0.0,12.0,89.0,69.0
1CHMA,326.0,2.0,2.0,0.0,13.0,81.0,69.0
1CHMA,326.0,1.0,1.0,1.0,14.0,76.0,69.0
1CHMA,326.0,1.0,1.0,0.0,15.0,76.0,69.0
1CHMA,326.0,2.0,0.0,0.0,16.0,76.0,69.0
1CHMA,326.0,2.0,0.0,0.0,17.0,62.0,69.0
1CHMA,326.0,1.0,0.0,0.0,18.0,56.0,69.0
1CHMA,326.0,4.0,2.0,0.0,19.0,55.0,69.0
1CHMA,326.0,2.0,0.0,2.0,20.0,48.0,69.0
4B0ZA,203.0,16.0,0.0,1.0,1.0,737.0,9.0
4B0ZA,203.0,15.0,6.0,1.0,2.0,604.0,9.0
4B0ZA,203.0,5.0,0.0,0.0,3.0,416.0,9.0
4B0ZA,203.0,7.0,0.0,0.0,4.0,223.0,9.0
4B0ZA,203.0,1.0,0.0,0.0,5.0,178.0,9.0
4B0ZA,203.0,1.0,0.0,0.0,6.0,120.0,9.0
4B0ZA,203.0,3.0,0.0,0.0,7.0,112.0,9.0
4B0ZA,203.0,4.0,0.0,0.0,8.0,87.0,9.0
4B0ZA,203.0,3.0,0.0,0.0,9.0,81.0,9.0
4B0ZA,203.0,3.0,0.0,0.0,10.0,66.0,9.0
4B0ZA,203.0,3.0,0.0,0.0,11.0,54.0,9.0
4B0ZA,203.0,2.0,0.0,0.0,12.0,54.0,9.0
4B0ZA,203.0,1.0,0.0,0.0,13.0,49.0,9.0
4B0ZA,203.0,2.0,0.0,0.0,14.0,49.0,9.0
4B0ZA,203.0,1.0,0.0,0.0,15.0,48.0,9.0
4B0ZA,203.0,2.0,0.0,0.0,16.0,38.0,9.0
4B0ZA,203.0,3.0,0.0,0.0,17.0,37.0,9.0
4B0ZA,203.0,1.0,0.0,0.0,18.0,24.0,9.0
4B0ZA,203.0,1.0,0.0,0.0,19.0,23.0,9.0
4B0ZA,203.0,1.0,0.0,1.0,20.0,23.0,9.0
3GR3A,211.0,18.0,13.0,3.0,1.0,1400.0,74.0
3GR3A,211.0,25.0,19.0,11.0,2.0,1332.0,74.0
3GR3A,211.0,4.0,2.0,0.0,3.0,286.0,74.0
3GR3A,211.0,1.0,1.0,1.0,4.0,216.0,74.0
3GR3A,211.0,3.0,1.0,1.0,5.0,178.0,74.0
3GR3A,211.0,1.0,1.0,1.0,6.0,149.0,74.0
3GR3A,211.0,2.0,0.0,1.0,7.0,139.0,74.0
3GR3A,211.0,2.0,0.0,0.0,8.0,137.0,74.0
3GR3A,211.0,2.0,1.0,1.0,9.0,116.0,74.0
3GR3A,211.0,1.0,1.0,0.0,10.0,100.0,74.0
3GR3A,211.0,2.0,0.0,0.0,11.0,89.0,74.0
3GR3A,211.0,1.0,0.0,0.0,12.0,72.0,74.0
3GR3A,211.0,1.0,0.0,0.0,13.0,65.0,74.0
3GR3A,211.0,1.0,0.0,1.0,14.0,64.0,74.0
3GR3A,211.0,1.0,1.0,1.0,15.0,54.0,74.0
3GR3A,211.0,1.0,1.0,0.0,16.0,53.0,74.0
3GR3A,211.0,1.0,0.0,1.0,17.0,53.0,74.0
3GR3A,211.0,1.0,0.0,1.0,18.0,40.0,74.0
3GR3A,211.0,1.0,0.0,1.0,19.0,29.0,74.0
3GR3A,211.0,2.0,0.0,0.0,20.0,20.0,74.0
2BJNA,127.0,29.0,15.0,1.0,1.0,1463.0,8.0
2BJNA,127.0,10.0,1.0,0.0,2.0,512.0,8.0
2BJNA,127.0,5.0,0.0,0.0,3.0,153.0,8.0
2BJNA,127.0,1.0,0.0,0.0,4.0,78.0,8.0
2BJNA,127.0,1.0,0.0,0.0,5.0,69.0,8.0
2BJNA,127.0,1.0,0.0,0.0,6.0,51.0,8.0
2BJNA,127.0,1.0,0.0,1.0,7.0,36.0,8.0
2BJNA,127.0,1.0,0.0,0.0,8.0,25.0,8.0
2BJNA,127.0,1.0,0.0,0.0,9.0,8.0,8.0
1Q15A,434.0,41.0,15.0,4.0,1.0,1921.0,57.0
1Q15A,434.0,28.0,5.0,6.0,2.0,1223.0,57.0
1Q15A,434.0,16.0,0.0,0.0,3.0,399.0,57.0
1Q15A,434.0,5.0,0.0,0.0,4.0,373.0,57.0
1Q15A,434.0,5.0,0.0,1.0,5.0,272.0,57.0
1Q15A,434.0,5.0,1.0,0.0,6.0,189.0,57.0
1Q15A,434.0,7.0,1.0,1.0,7.0,185.0,57.0
1Q15A,434.0,4.0,0.0,1.0,8.0,164.0,57.0
1Q15A,434.0,1.0,1.0,0.0,9.0,160.0,57.0
1Q15A,434.0,1.0,0.0,1.0,10.0,158.0,57.0
1Q15A,434.0,6.0,0.0,1.0,11.0,137.0,57.0
1Q15A,434.0,3.0,0.0,2.0,12.0,112.0,57.0
1Q15A,434.0,4.0,0.0,2.0,13.0,78.0,57.0
1Q15A,434.0,2.0,0.0,1.0,14.0,76.0,57.0
1Q15A,434.0,1.0,1.0,1.0,15.0,65.0,57.0
1Q15A,434.0,1.0,0.0,0.0,16.0,56.0,57.0
1Q15A,434.0,3.0,0.0,2.0,17.0,56.0,57.0
1Q15A,434.0,2.0,0.0,0.0,18.0,51.0,57.0
1Q15A,434.0,1.0,0.0,0.0,19.0,30.0,57.0
1Q15A,434.0,2.0,0.0,1.0,20.0,23.0,57.0
4X33A,58.0,9.0,4.0,3.0,1.0,613.0,20.0
4X33A,58.0,8.0,0.0,1.0,2.0,486.0,20.0
4X33A,58.0,1.0,0.0,0.0,3.0,95.0,20.0
4X33A,58.0,2.0,2.0,1.0,4.0,76.0,20.0
4X33A,58.0,1.0,0.0,1.0,5.0,33.0,20.0
4X33A,58.0,1.0,0.0,1.0,6.0,33.0,20.0
4X33A,58.0,1.0,1.0,1.0,7.0,8.0,20.0
3N0XA,301.0,25.0,9.0,10.0,1.0,1153.0,77.0
3N0XA,301.0,5.0,0.0,2.0,2.0,199.0,77.0
3N0XA,301.0,5.0,3.0,1.0,3.0,196.0,77.0
3N0XA,301.0,5.0,0.0,0.0,4.0,181.0,77.0
3N0XA,301.0,4.0,0.0,1.0,5.0,148.0,77.0
3N0XA,301.0,3.0,0.0,0.0,6.0,136.0,77.0
3N0XA,301.0,4.0,0.0,3.0,7.0,121.0,77.0
3N0XA,301.0,3.0,0.0,0.0,8.0,96.0,77.0
3N0XA,301.0,3.0,1.0,0.0,9.0,88.0,77.0
3N0XA,301.0,1.0,0.0,0.0,10.0,78.0,77.0
3N0XA,301.0,2.0,0.0,1.0,11.0,75.0,77.0
3N0XA,301.0,1.0,0.0,0.0,12.0,71.0,77.0
3N0XA,301.0,1.0,0.0,0.0,13.0,70.0,77.0
3N0XA,301.0,2.0,0.0,1.0,14.0,69.0,77.0
3N0XA,301.0,1.0,0.0,0.0,15.0,60.0,77.0
3N0XA,301.0,1.0,1.0,0.0,16.0,57.0,77.0
3N0XA,301.0,2.0,1.0,0.0,17.0,48.0,77.0
3N0XA,301.0,1.0,1.0,0.0,18.0,47.0,77.0
3N0XA,301.0,1.0,0.0,0.0,19.0,42.0,77.0
3N0XA,301.0,1.0,0.0,0.0,20.0,39.0,77.0
2IU5A,154.0,29.0,14.0,6.0,1.0,1715.0,21.0
2IU5A,154.0,8.0,0.0,2.0,2.0,388.0,21.0
2IU5A,154.0,6.0,0.0,2.0,3.0,309.0,21.0
2IU5A,154.0,4.0,0.0,0.0,4.0,231.0,21.0
2IU5A,154.0,4.0,0.0,0.0,5.0,200.0,21.0
2IU5A,154.0,1.0,0.0,0.0,6.0,108.0,21.0
2IU5A,154.0,2.0,0.0,1.0,7.0,92.0,21.0
2IU5A,154.0,1.0,0.0,1.0,8.0,55.0,21.0
2IU5A,154.0,2.0,0.0,0.0,9.0,49.0,21.0
2IU5A,154.0,1.0,0.0,1.0,10.0,44.0,21.0
2IU5A,154.0,1.0,0.0,0.0,11.0,25.0,21.0
2IU5A,154.0,1.0,0.0,0.0,12.0,7.0,21.0
2IU5A,154.0,1.0,0.0,0.0,13.0,3.0,21.0
4Q51A,241.0,21.0,11.0,3.0,1.0,1396.0,34.0
4Q51A,241.0,10.0,0.0,0.0,2.0,370.0,34.0
4Q51A,241.0,7.0,0.0,1.0,3.0,299.0,34.0
4Q51A,241.0,7.0,2.0,0.0,4.0,278.0,34.0
4Q51A,241.0,3.0,0.0,0.0,5.0,256.0,34.0
4Q51A,241.0,3.0,0.0,1.0,6.0,188.0,34.0
4Q51A,241.0,5.0,0.0,0.0,7.0,155.0,34.0
4Q51A,241.0,2.0,0.0,0.0,8.0,141.0,34.0
4Q51A,241.0,4.0,0.0,1.0,9.0,135.0,34.0
4Q51A,241.0,1.0,0.0,0.0,10.0,125.0,34.0
4Q51A,241.0,1.0,0.0,0.0,11.0,76.0,34.0
4Q51A,241.0,2.0,0.0,1.0,12.0,69.0,34.0
4Q51A,241.0,2.0,1.0,0.0,13.0,68.0,34.0
4Q51A,241.0,1.0,0.0,0.0,14.0,61.0,34.0
4Q51A,241.0,1.0,1.0,1.0,15.0,52.0,34.0
4Q51A,241.0,1.0,0.0,0.0,16.0,46.0,34.0
4Q51A,241.0,1.0,0.0,1.0,17.0,46.0,34.0
4Q51A,241.0,1.0,0.0,0.0,18.0,45.0,34.0
4Q51A,241.0,1.0,0.0,0.0,19.0,37.0,34.0
4Q51A,241.0,2.0,0.0,0.0,20.0,28.0,34.0
3E54A,149.0,18.0,10.0,1.0,1.0,1048.0,22.0
3E54A,149.0,10.0,0.0,2.0,2.0,554.0,22.0
3E54A,149.0,7.0,0.0,2.0,3.0,289.0,22.0
3E54A,149.0,6.0,0.0,1.0,4.0,216.0,22.0
3E54A,149.0,1.0,0.0,1.0,5.0,191.0,22.0
3E54A,149.0,1.0,0.0,0.0,6.0,155.0,22.0
3E54A,149.0,3.0,0.0,2.0,7.0,97.0,22.0
3E54A,149.0,4.0,0.0,0.0,8.0,57.0,22.0
3E54A,149.0,1.0,0.0,0.0,9.0,36.0,22.0
3E54A,149.0,1.0,0.0,0.0,10.0,33.0,22.0
3E54A,149.0,3.0,0.0,1.0,11.0,26.0,22.0
3E54A,149.0,1.0,0.0,0.0,12.0,18.0,22.0
3E54A,149.0,1.0,0.0,0.0,13.0,16.0,22.0
3E54A,149.0,1.0,0.0,1.0,14.0,10.0,22.0
3EF8A,139.0,18.0,3.0,7.0,1.0,523.0,42.0
3EF8A,139.0,8.0,4.0,3.0,2.0,473.0,42.0
3EF8A,139.0,6.0,5.0,3.0,3.0,274.0,42.0
3EF8A,139.0,2.0,2.0,1.0,4.0,216.0,42.0
3EF8A,139.0,4.0,0.0,0.0,5.0,139.0,42.0
3EF8A,139.0,2.0,2.0,0.0,6.0,101.0,42.0
3EF8A,139.0,1.0,1.0,0.0,7.0,85.0,42.0
3EF8A,139.0,3.0,0.0,0.0,8.0,56.0,42.0
3EF8A,139.0,2.0,2.0,1.0,9.0,52.0,42.0
3EF8A,139.0,1.0,1.0,1.0,10.0,44.0,42.0
3EF8A,139.0,1.0,1.0,1.0,11.0,32.0,42.0
3EF8A,139.0,1.0,0.0,0.0,12.0,12.0,42.0
1V70A,96.0,25.0,21.0,12.0,1.0,1478.0,38.0
1V70A,96.0,6.0,0.0,3.0,2.0,209.0,38.0
1V70A,96.0,2.0,0.0,1.0,3.0,149.0,38.0
1V70A,96.0,1.0,0.0,1.0,4.0,94.0,38.0
1V70A,96.0,1.0,0.0,0.0,5.0,40.0,38.0
1V70A,96.0,1.0,1.0,1.0,6.0,40.0,38.0
1V70A,96.0,1.0,1.0,0.0,7.0,40.0,38.0
1V70A,96.0,1.0,0.0,0.0,8.0,36.0,38.0
1V70A,96.0,1.0,1.0,1.0,9.0,32.0,38.0
1V70A,96.0,1.0,0.0,0.0,10.0,18.0,38.0
1V70A,96.0,1.0,0.0,0.0,11.0,17.0,38.0
1V70A,96.0,1.0,0.0,1.0,12.0,5.0,38.0
1V70A,96.0,1.0,0.0,0.0,13.0,3.0,38.0
2FCWB,74.0,19.0,3.0,7.0,1.0,1132.0,15.0
2FCWB,74.0,2.0,0.0,0.0,2.0,142.0,15.0
2FCWB,74.0,1.0,0.0,0.0,3.0,114.0,15.0
2FCWB,74.0,1.0,0.0,0.0,4.0,114.0,15.0
2FCWB,74.0,2.0,0.0,1.0,5.0,88.0,15.0
2FCWB,74.0,1.0,1.0,1.0,6.0,78.0,15.0
2FCWB,74.0,1.0,0.0,0.0,7.0,31.0,15.0
2FCWB,74.0,2.0,0.0,0.0,8.0,31.0,15.0
2FCWB,74.0,1.0,1.0,0.0,9.0,6.0,15.0
1G12A,136.0,8.0,1.0,0.0,1.0,631.0,8.0
1G12A,136.0,10.0,0.0,0.0,2.0,373.0,8.0
1G12A,136.0,8.0,0.0,1.0,3.0,366.0,8.0
1G12A,136.0,4.0,1.0,0.0,4.0,242.0,8.0
1G12A,136.0,1.0,0.0,0.0,5.0,84.0,8.0
1G12A,136.0,2.0,0.0,0.0,6.0,65.0,8.0
1G12A,136.0,1.0,0.0,0.0,7.0,61.0,8.0
1G12A,136.0,2.0,0.0,0.0,8.0,56.0,8.0
1G12A,136.0,1.0,0.0,0.0,9.0,43.0,8.0
1G12A,136.0,1.0,0.0,0.0,10.0,13.0,8.0
1G12A,136.0,1.0,0.0,0.0,11.0,11.0,8.0
1G12A,136.0,1.0,0.0,0.0,12.0,10.0,8.0
1G12A,136.0,1.0,0.0,1.0,13.0,6.0,8.0
1ORUA,163.0,8.0,8.0,1.0,1.0,566.0,22.0
1ORUA,163.0,13.0,0.0,2.0,2.0,548.0,22.0
1ORUA,163.0,6.0,0.0,1.0,3.0,361.0,22.0
1ORUA,163.0,2.0,1.0,0.0,4.0,196.0,22.0
1ORUA,163.0,3.0,0.0,2.0,5.0,150.0,22.0
1ORUA,163.0,2.0,0.0,0.0,6.0,120.0,22.0
1ORUA,163.0,2.0,0.0,0.0,7.0,120.0,22.0
1ORUA,163.0,1.0,0.0,0.0,8.0,94.0,22.0
1ORUA,163.0,1.0,0.0,0.0,9.0,94.0,22.0
1ORUA,163.0,2.0,1.0,0.0,10.0,62.0,22.0
1ORUA,163.0,2.0,0.0,0.0,11.0,26.0,22.0
1ORUA,163.0,2.0,0.0,0.0,12.0,25.0,22.0
1ORUA,163.0,1.0,0.0,0.0,13.0,17.0,22.0
1ORUA,163.0,1.0,0.0,0.0,14.0,12.0,22.0
1ORUA,163.0,1.0,0.0,0.0,15.0,10.0,22.0
1ORUA,163.0,2.0,0.0,0.0,16.0,10.0,22.0
1ORUA,163.0,1.0,0.0,0.0,17.0,4.0,22.0
5X1EC,96.0,18.0,16.0,2.0,1.0,1440.0,15.0
5X1EC,96.0,9.0,6.0,0.0,2.0,803.0,15.0
5X1EC,96.0,3.0,0.0,0.0,3.0,92.0,15.0
5X1EC,96.0,2.0,0.0,1.0,4.0,36.0,15.0
4WY4B,58.0,12.0,10.0,10.0,1.0,1229.0,44.0
4WY4B,58.0,8.0,7.0,6.0,2.0,632.0,44.0
4WY4B,58.0,4.0,4.0,4.0,3.0,511.0,44.0
5EANA,914.0,14.0,0.0,1.0,1.0,1119.0,32.0
5EANA,914.0,17.0,5.0,1.0,2.0,715.0,32.0
5EANA,914.0,18.0,0.0,0.0,3.0,672.0,32.0
5EANA,914.0,20.0,0.0,1.0,4.0,604.0,32.0
5EANA,914.0,16.0,0.0,1.0,5.0,564.0,32.0
5EANA,914.0,12.0,0.0,0.0,6.0,532.0,32.0
5EANA,914.0,18.0,0.0,2.0,7.0,436.0,32.0
5EANA,914.0,11.0,0.0,0.0,8.0,422.0,32.0
5EANA,914.0,6.0,0.0,0.0,9.0,335.0,32.0
5EANA,914.0,6.0,0.0,0.0,10.0,314.0,32.0
5EANA,914.0,9.0,1.0,0.0,11.0,308.0,32.0
5EANA,914.0,7.0,0.0,1.0,12.0,280.0,32.0
5EANA,914.0,10.0,0.0,0.0,13.0,240.0,32.0
5EANA,914.0,4.0,0.0,0.0,14.0,222.0,32.0
5EANA,914.0,4.0,0.0,0.0,15.0,217.0,32.0
5EANA,914.0,5.0,0.0,0.0,16.0,214.0,32.0
5EANA,914.0,6.0,0.0,1.0,17.0,201.0,32.0
5EANA,914.0,9.0,0.0,1.0,18.0,175.0,32.0
5EANA,914.0,9.0,0.0,0.0,19.0,154.0,32.0
5EANA,914.0,1.0,0.0,0.0,20.0,148.0,32.0
5VUGA,245.0,9.0,8.0,0.0,1.0,505.0,25.0
5VUGA,245.0,11.0,0.0,0.0,2.0,458.0,25.0
5VUGA,245.0,2.0,1.0,0.0,3.0,264.0,25.0
5VUGA,245.0,10.0,0.0,0.0,4.0,261.0,25.0
5VUGA,245.0,3.0,0.0,0.0,5.0,190.0,25.0
5VUGA,245.0,4.0,1.0,0.0,6.0,160.0,25.0
5VUGA,245.0,1.0,1.0,0.0,7.0,114.0,25.0
5VUGA,245.0,3.0,0.0,1.0,8.0,113.0,25.0
5VUGA,245.0,1.0,0.0,0.0,9.0,82.0,25.0
5VUGA,245.0,1.0,0.0,0.0,10.0,82.0,25.0
5VUGA,245.0,3.0,0.0,0.0,11.0,74.0,25.0
5VUGA,245.0,2.0,0.0,0.0,12.0,54.0,25.0
5VUGA,245.0,1.0,0.0,0.0,13.0,53.0,25.0
