id,monomer
1d02,False
5nuv,True
2f5t,True
6a56,False
1z0p,True
3gqq,False
6hx7,False
1c1k,True
1r45,False
3bqz,False
6aik,False
3ifu,True
4g92,False
5guq,False
3bt5,True
3rob,False
3tmg,False
4i6p,False
5y4z,True
4wt3,True
3m91,False
3dlu,False
6agz,False
1x9i,False
2e7z,True
4p1b,False
3h9m,True
4fas,False
3ady,True
3i7m,True
2c2j,True
4r81,False
5kag,False
3fzy,False
3fyb,False
3k0z,False
3bex,False
2wj5,True
1chd,True
4xfk,True
5o0j,True
6n71,False
6okm,False
2ece,True
4x8w,False
1zs9,True
3dyt,True
5bxr,False
3c24,False
3pfe,True
6o43,True
3e0k,True
6hcw,False
3mal,False
1zi8,True
3we0,False
4zds,False
2apl,True
3e0h,True
5dm6,False
1w2w,False
1ys1,True
1d1g,False
4kty,False
5jm8,False
6qlj,True
1qv1,True
4qtt,False
3hty,False
6i4g,False
1dp5,False
3w56,True
2hsn,False
1ek6,False
6cva,True
3e57,False
4ill,False
5g1x,False
5bva,True
1s98,False
4rxi,False
1ylm,False
4zvc,False
4za1,False
5w1u,False
2yal,False
3sgw,True
6f8p,True
1ywm,True
3gw4,False
3p3y,True
6d7y,False
3x0t,False
2odf,False
6dcb,False
4s3h,False
4k1p,False
6qlv,False
6hfc,True
6app,False
4xi8,False
6bk6,True
3sby,False
4zcd,False
1wou,True
3itw,False
3cjs,False
2zb6,True
6o6y,False
1d3y,False
2wbt,False
1k5n,False
5llt,False
6dzg,False
6fia,False
4g3v,False
3gwy,False
5l04,False
4kmr,False
3q9d,False
5ajg,True
6g1h,True
3lbx,False
2eq5,False
6fmb,True
2zvi,False
5n8p,False
2a9i,True
2xse,True
2oku,False
5xqh,True
5via,True
3lxr,False
1yf2,False
2bo9,False
5w6s,True
3fvv,False
6j8l,False
4ay9,False
6elc,True
5hea,False
4pwu,False
4nk6,True
3ec3,False
5w8x,True
5vym,False
4k82,True
3aon,False
2xvy,True
2ozv,False
1zk5,True
2xus,False
4qp5,False
3eh1,True
5vqe,True
6hzw,False
5gyy,False
6cko,False
2gui,True
4cv7,True
1v4p,False
6fcv,False
1lmi,True
6n67,True
4psn,False
3qq2,False
3e0e,True
3l22,True
5czf,False
3dr5,True
2z2s,False
5c2v,False
1epa,False
1v9f,True
4hn7,True
3eip,False
4gq4,True
6m9m,True
3d00,True
3h1t,True
3oq4,False
2qk1,True
5eqw,False
1zh8,False
1i4u,False
1su1,False
1q7f,False
6hwr,False
1nzj,True
4mnn,True
1cv8,True
6g5o,False
3fz5,False
6nn8,False
2nyi,False
3nd1,False
6hei,False
5trc,False
2f8l,True
4ady,False
1jya,False
1y7p,False
4k6n,True
2nwf,True
1tq5,True
3dmy,False
6g3b,False
5i90,False
4rk6,False
2fgq,True
4nsv,False
5b6c,False
6cib,False
3fay,True
2nx4,False
2q04,False
2bl0,False
2uz1,False
4fch,False
4jpq,False
4rt5,False
2w40,False
4zp3,False
5elh,False
1vht,False
6h7t,True
3ws7,True
3mcp,True
4im6,True
4etr,False
6c3c,False
4pz3,False
3ge3,False
1im3,False
5wxx,True
5crb,False
6cci,True
4a5z,False
2ph0,False
4cay,False
2qjw,False
6e68,False
3f5b,True
2va0,False
4l0k,False
1yd0,True
3s8s,True
4xed,True
6k4e,False
5x9l,True
2qnu,False
1cy5,True
2v14,True
2oqz,True
1ro2,True
6ny5,False
1xg5,False
3lk2,False
5xlj,True
4y85,False
4z0y,False
3fkc,True
6a8q,False
5k8c,True
3t3l,True
2gvi,True
1mkf,False
3m6j,False
5ugr,True
3vyw,False
2qcu,False
5ier,False
5wuc,True
3q6a,False
1hp1,True
4r52,True
6ntr,False
1twu,True
2ou6,True
3l8c,False
6h2e,False
6fb3,False
3efz,False
6h5w,True
5kvm,False
4s1a,False
6jmk,False
1w4s,True
5y30,True
3e8t,True
6a6j,False
3iqt,True
4zas,False
3t6o,False
3d0w,False
6ioj,True
3bos,False
3n6z,True
3fzq,False
5bv8,True
1n81,True
3w0e,False
4znm,False
6nlp,False
2rih,False
1ofl,True
5yhr,False
2ako,False
3kvn,False
3ke2,False
4bz4,False
2ql8,False
2vqp,True
4c6s,True
2yg9,False
3nrg,False
6gp3,False
6fdg,False
3cuz,True
4exr,True
2xdp,True
2hsj,False
6c3r,False
4v9f,False
5j4f,False
5ywr,False
4n30,True
1zce,True
2wnf,True
2ip6,True
6ohl,True
1u9k,False
2oqm,False
5tfp,False
2igs,False
1ueb,False
5lun,False
2qpx,True
1atg,True
6ofu,False
6n9m,True
6qp7,False
5hjf,False
2nx2,True
4jhd,False
4lit,True
4a02,True
3h9w,True
1azo,True
2i79,False
3wmt,False
2j1d,True
5xkx,True
3lx3,True
5c6p,False
5b7h,False
4a5n,False
3cpx,False
6e1z,False
3grh,True
4ude,False
3dc7,False
2px0,False
2wy4,True
5y0m,False
3c18,False
3bt7,False
2nxq,False
5ffi,False
3oop,True
3w8h,False
3d1b,False
5mk9,True
3bwh,True
5c4y,False
4pqh,False
1t9i,False
3h8g,False
3abh,False
4c69,True
5xog,False
4ix7,False
5j0l,False
4ay7,False
6fpz,False
5t12,True
3luq,False
2a26,False
2vbk,True
3kmh,False
4hlb,True
4v1k,True
6fpd,True
5zzr,True
4h3k,False
2xdo,False
3teu,True
2q4o,False
2v6x,False
4eqb,False
4uz3,False
5kbz,False
2bvf,False
2gen,True
3kxy,False
2ota,False
5yep,False
3k29,True
1h6h,True
3k6g,False
4l4e,True
1tc3,False
3nrs,True
3s5m,True
3mxn,False
2ckl,False
4d9b,False
4npl,False
1mvl,True
4uhc,True
4dkc,False
5abs,True
5wri,False
6f9o,True
4ikn,False
2it9,False
4y7s,False
2ght,False
6eop,False
3fpf,False
3oh8,True
1qwg,True
2je6,False
5ew0,False
2ppx,True
6j6p,True
6ije,False
3ktd,False
6qfm,False
3c1q,False
6mx3,False
6ndt,True
4kl0,True
4bj1,True
3f1b,True
1x79,False
4lcl,False
2bky,False
3upl,False
3dfz,False
4aee,False
5lq4,False
2i5e,False
5n5e,False
1cxq,True
2wwx,False
4gos,True
3wdn,True
5b6d,False
4nux,True
4ymk,False
3bdk,False
1xqr,False
5dql,False
6iuf,False
4zc3,True
1v4a,True
6dtq,False
4i86,False
4m88,True
3son,False
1ed1,True
2w2n,False
6opf,False
1z9l,True
5y59,False
3trt,False
2cay,False
5jno,False
1d5t,True
5wwn,True
4fcw,False
6hun,True
3e11,False
5xp0,False
4af8,True
3osv,False
5w5b,True
5b82,True
1p5v,False
5gnc,True
3fdi,False
1dcs,True
1m4j,False
5oe3,False
3p1v,False
6qxu,True
1jke,False
5g1w,False
3x02,False
6gz8,True
1k5c,True
1ofd,False
4zeo,False
4yp6,False
5tw1,False
1igq,False
3dgp,False
3i2n,True
3irb,False
5b1r,True
3vrd,False
4qgs,True
3on9,False
3itf,False
4q4g,True
2dlb,False
3wzs,True
5llj,False
4cyj,False
1ek9,False
3alj,True
5w8e,True
6hxm,False
3hhw,False
5f6r,False
2d28,True
5cpc,False
3rq9,False
1rif,False
4gxw,False
5wgi,True
4eqa,False
2dka,False
1q08,False
3hss,False
3ckm,True
2o3i,False
3fz4,True
3ndh,False
4w79,True
5lnb,True
5wfy,True
6ml4,False
1avo,False
4x7k,True
5v5t,False
6j7b,False
4w4l,False
3a8r,False
2pn1,True
5eu0,False
4f01,False
4xxx,True
5v4t,False
5gn2,False
6ofk,False
6itg,False
2e4t,True
3nnb,True
6er1,True
2i6d,True
2ymm,False
2fkc,False
4zrx,True
6fdl,False
5m2p,True
4pdc,False
3grd,False
4bsp,True
2wb6,True
3c4r,False
1z2n,True
3ayj,False
2wjn,False
1j5y,True
5ls4,True
1vyb,False
2hox,False
5lm2,False
1g41,True
5yq0,False
2j3x,True
1squ,False
4cit,True
1bl0,False
3g91,True
5ylb,True
1y66,False
2arc,False
2e8g,False
1oaa,True
3g4n,False
1col,False
4q2h,False
1pbj,True
4ljr,False
4uj7,True
1oks,True
1us5,True
6p3n,True
2w2d,False
1z0w,True
2rd7,False
6fre,True
1ctf,True
3tv0,False
1vbk,False
6c4v,True
6cb0,False
3cp5,True
3mah,True
4hfs,False
6fme,False
1f9v,True
4wi1,False
3ry0,False
5omb,False
6nzt,True
1kmo,True
3gby,False
3bl4,False
3dwg,False
3lnb,True
3g5b,True
4z47,False
3p2e,False
4gpv,False
3h8v,False
3npg,False
4w8p,False
5l8x,False
5lrt,True
3if8,False
4y0b,False
4lix,True
5ygb,True
2j6p,False
6qqh,True
2f4p,False
4zgy,False
4hne,False
2wxf,True
4ruw,True
6f45,False
6o93,True
3a1j,False
6bw9,False
5l74,True
5upb,False
6ix8,False
2hkv,True
3b0f,False
3cyp,False
2a9u,False
3f8k,True
2je8,False
4cvo,True
2h5n,False
1bdf,False
2jjq,True
5fzs,True
4neu,False
4xhf,False
6ekt,True
1j3w,False
3kwl,True
4kxv,True
4g3h,False
3cwn,False
3kuv,False
6aht,False
6m7z,False
5e1v,False
2fck,True
1rtq,True
5hcc,False
3g85,True
2qt1,True
4txw,True
6gw6,False
4r3n,False
5odt,False
1hdh,False
3e5a,False
5fhk,False
5eqj,False
5ond,False
2r4f,False
4hr1,False
5w3x,False
5ljx,True
3dk9,True
2zej,False
6ekv,True
5was,False
4whs,False
5ec6,True
3kb9,True
5mbx,True
4abx,False
6oew,False
3bdr,True
2b9w,True
1hxi,True
5osw,True
1uad,False
2oz8,False
6ao3,False
6mlt,True
1rlz,True
4rei,True
4wpg,True
2zq5,True
3bhw,False
4ija,False
2ztb,False
2zxe,False
4gem,False
4ols,False
1m4l,True
4jem,False
5an6,False
5c12,True
1xov,True
3aj7,True
3icy,False
6b29,False
6n0x,False
3g89,False
3d9n,False
5tle,False
6n81,False
2yf4,False
5ek8,True
4g4k,False
3hgu,False
2xrh,True
6iu5,False
1nuy,True
3cim,False
6ewl,True
5j5l,True
2wfo,True
3bxv,True
1wcw,True
1nlf,False
3x38,False
4j4h,False
2fx5,True
3bzb,False
1egp,False
3aq2,False
5xbc,False
3bni,False
2q0x,False
2ig8,False
3hf5,False
4okv,False
3ke7,False
5y3t,False
1iug,False
4mza,False
5udi,False
6fvi,True
1vki,False
2wk1,True
5cx6,False
2xwt,False
5kar,True
5nxq,False
4bqq,False
4kui,True
5g25,True
6d0a,True
3tr5,False
5ez7,True
1t6t,False
5bke,False
2vve,False
3iib,True
5l1m,True
4qrk,True
5ayv,False
6o2d,False
3bby,True
6iao,False
2wcr,False
1evl,False
4nc7,False
2y0o,True
2j85,False
3rvc,True
4co8,True
6fjn,True
3olo,False
5naa,False
5gna,False
3f0h,True
6jpt,True
4hoi,False
1nz0,False
4noh,False
5y9q,False
3e6q,False
4q35,False
3ups,True
4mjk,False
5j5v,False
5lwa,False
2o8p,True
6fop,True
3nxh,True
2f9h,False
3c19,True
2qyf,False
3bws,False
4znk,True
3nce,False
3m1t,True
3ts3,False
4m37,True
3fnc,False
5w6y,False
4p04,False
5lfj,False
4zlf,True
1jly,False
5dic,True
3lma,False
2erf,True
1fjr,False
3fot,True
3v4y,False
4ttw,True
3ju4,True
2rem,False
6meh,False
5gpy,False
6n5d,False
3no7,False
3f5h,False
2igp,True
6rte,False
2ewf,True
3mcr,True
2wtg,True
4s3i,False
3biy,True
5fmr,False
3d3m,False
3g40,True
6jny,False
3o2i,False
5vtm,False
4rep,True
5oav,False
1w66,True
5nup,False
4i6y,False
4nbx,False
3u52,False
4fmr,False
6jx3,False
2y8g,False
4fla,False
4xza,False
1pdo,True
4eek,True
5u7a,False
2dy0,False
6gkx,True
3u1u,False
3nkz,False
3ush,False
5a1n,False
5vcc,True
5toq,False
2za4,False
5mzn,True
3kkz,False
4cn0,False
2d59,True
1ow4,False
4ern,True
6o3x,False
5dhd,True
4w78,False
3mko,True
1uyn,True
3k6o,False
4jqr,True
2y78,True
4a9v,True
6a4w,False
2qgy,False
4qq0,True
4oie,True
5nf2,True
2x9z,True
2ol5,False
3kqn,False
4ie5,True
3f4m,True
6k1w,True
1egw,False
2rh2,True
6gna,True
2p6p,False
3w06,True
3w6s,False
1yi9,True
1in4,True
2oit,True
2f5j,False
3u97,True
4x1z,False
3obf,False
3rot,False
6q9c,False
1wf3,True
2z3z,True
2fca,False
3l2h,False
1oz2,True
2gax,False
5uhp,False
3s25,True
6ouv,False
5m97,False
3dm8,True
3ctp,False
5anp,False
1g3j,False
4x82,False
4xpx,True
3aa0,False
3lqn,True
1ppj,False
3o5z,False
2v2f,False
3a7o,False
1ev7,False
4gqv,True
2cyj,True
1ixg,True
3bh1,False
1se8,True
1vct,True
5x9j,False
2w7y,False
5g3y,True
2ciw,True
2olt,False
3lyd,False
4uwm,False
4nh0,False
4z9p,True
4r1h,False
3luy,True
3bnj,True
1fjh,False
5x3x,False
4g7x,False
5mx2,False
1v96,False
5xey,False
1zel,False
6n7o,False
2fh5,False
5eqz,True
2fiy,False
6jdd,True
4yep,False
4mh6,True
3dd7,False
3pbt,True
4fyp,False
5dfy,True
1mo9,False
3uau,False
4pq9,False
5dje,False
3ckd,False
6eni,False
1l6r,False
3kk7,False
5wtq,False
5ejr,True
4dn7,False
4uyb,True
5mc1,False
3lsj,False
5u5o,True
5zyf,False
4j7o,True
4g2a,True
1u7i,False
3nk4,False
5ixh,False
2ffs,False
6rk0,False
3e9u,True
6dn0,False
1wv3,True
2ob0,False
4h61,False
6abq,False
4hcj,True
3ktc,False
5ltj,True
4bg7,False
3wz3,True
5ip4,False
5ko5,True
2e8v,False
4r7k,False
4eco,False
3f4s,True
1e3o,False
1dun,True
4pmo,False
3agc,False
1d0d,False
6cng,False
5yce,True
4kef,True
4c97,False
3p0y,False
3frn,True
2rir,False
5b68,True
5u96,False
3cz1,False
2g7o,True
4lqk,False
5y9g,False
2r47,False
1z69,False
3c5x,False
2b9c,False
5w53,False
4dhx,False
6g3t,False
2vv6,False
1s5d,False
3mvs,True
4p5i,True
3nft,True
1zma,True
3sd6,True
6dtv,True
1usy,False
3g2m,False
5ecd,False
2wf7,True
5e65,False
2yny,False
6d55,False
6j52,False
3mtk,False
2fcw,False
1gu2,False
1qw9,False
4hte,True
4n77,True
2hdz,True
4q5w,False
2vwa,False
6fzz,True
2gdq,False
5c1f,False
2o2x,True
4h5s,False
2znr,True
1v6z,False
2ofy,False
4gm6,False
4o3v,False
4bol,False
3p6z,False
2imr,True
6nba,False
5eh1,True
3ihv,False
3onm,False
5ces,False
5z6b,True
1dg6,True
4esj,False
4oko,False
1oh4,True
4ec6,False
5znt,True
5ioo,False
4p78,False
6ei6,False
6irb,False
5b0h,False
1o6d,True
4wk0,False
5dn7,True
5tjz,True
2fot,False
5i9e,False
6iip,False
3pg7,False
3df6,False
2ooj,False
4h7l,False
2ymy,False
4afl,False
3gwj,False
4r4g,True
5yup,False
4jp0,True
5uiw,False
5io9,False
5n86,False
6njy,False
6ceq,False
5mab,False
1jz8,False
5j0k,False
3l09,False
1ngm,False
3tpm,False
2aj6,True
2ca6,False
3d7i,False
3pnx,False
1fye,True
4cvu,True
1x0t,True
5ajj,False
3hrz,False
6glw,False
5lj8,False
5tja,True
1td6,True
1xlq,False
4wia,False
1juh,False
5jjo,True
3pt1,True
2rh0,False
3chh,False
6pxz,False
3vla,True
5u32,True
5ya1,False
3faj,True
2ykt,False
4z7x,False
3ps0,False
1dyn,False
1sf8,False
5b7i,False
3t94,False
3mcb,False
3qh6,True
5fa1,False
4xxi,False
2c3n,False
4nmx,False
2r2c,False
5jdd,True
6hqd,False
2zyz,False
3it3,False
2o99,False
2j5y,False
6qts,False
3a5p,False
1svm,False
4pw0,True
5ztb,False
3brc,False
1ko6,False
6rwq,True
5axm,False
6mrk,False
2xfn,False
3ug9,True
2dyj,False
2p7i,False
5ff5,False
2nrh,False
4mu6,True
5wqj,False
5lmg,False
4ypn,True
3mkc,True
1o57,False
1v6p,False
5yx2,False
4obu,False
6b5k,False
3opc,False
3quf,False
5nrm,False
6b9f,False
5af3,False
4n5h,True
1uxo,True
6agw,True
1lfp,True
2f6r,True
1xo0,False
5bnx,False
2opk,False
4tt0,False
4zmh,False
5a1i,True
2hlj,True
5fwz,True
2vvf,False
6bsu,False
2oxg,False
2g0d,True
2q4h,False
5ee5,False
3cne,False
2xes,False
4flb,True
1k8r,False
3rui,False
3dmn,True
2oqb,False
3ghy,False
5c0y,False
3ldc,True
3khn,False
2j97,True
6s3f,False
6n0k,True
4m1g,False
1o75,False
6ayh,True
3grc,False
2v33,False
1zme,False
5ky0,False
2xlg,True
4kqi,True
3dnx,True
1wpn,False
3btp,False
5ckw,False
5oxz,False
4n3y,False
2wuq,False
4pdn,True
3jsy,False
4nb5,False
4xuv,False
4m5e,True
5u56,False
6gjs,False
6au8,False
4f55,True
4goq,False
1r9w,True
3k7c,False
3cgx,True
2qry,False
2dwk,True
3x0v,False
3k59,False
6dga,True
5cww,False
3ww3,False
3adr,False
3dwo,True
1k3s,False
2d0o,False
4rax,True
5ima,True
3gk7,False
2yzj,False
4hz2,False
3q98,True
2q35,True
4b46,True
4uso,False
6dtc,True
1j77,True
2gag,False
3bes,False
1szh,False
2o8q,False
3hbz,True
1ri5,True
4uj5,False
1u9l,False
3c25,False
2c71,True
2o5n,False
5ako,False
5mgz,False
5il6,False
5k0a,False
3to3,False
3cnr,False
3mmp,False
2g3w,False
3teq,False
4ofa,False
3qu3,False
2x4d,False
3dsm,True
1t3y,True
3wgx,False
6blh,False
2fph,True
5hkp,False
3c8w,False
5ax7,False
3rc1,True
3rlf,False
1vh4,False
5dnk,False
1xou,False
3uv0,False
4zev,False
3pe5,False
3f52,False
3f1p,False
2od5,True
2qs9,False
2h8e,True
7odc,True
4s39,True
3hs3,False
4lb8,True
4dam,False
3ayv,False
3qxc,True
4r03,True
6qwo,False
4zyl,False
1lsh,False
4d7e,False
4xgl,True
3wrb,False
2gys,False
3rpd,False
4w64,False
3rpp,False
3hdj,False
4gbm,True
2uvk,False
4pkf,False
1tkj,True
4m00,True
2pd2,False
5xa5,False
3dwc,False
2eiy,False
3syl,False
3io5,False
4gxt,True
5uqz,True
3owr,False
5ktk,True
6fc3,False
4wat,True
6ero,False
3mpk,True
3fvw,False
5v5w,True
6imq,False
2hr2,False
5we0,False
6hem,True
3ib7,True
3n08,False
2q4q,False
4fzv,False
4kqt,True
4mxt,True
6ckt,True
2d1g,False
4oci,True
6jim,False
6md3,False
1z2u,True
1nu7,False
2p2s,False
5h29,True
2gzq,True
1qzz,True
3ig9,False
3eqz,False
5dag,True
4r1k,False
5ddw,False
3u0h,False
3by8,True
3jy6,False
5x3t,False
1zs3,False
2jdi,False
3bd1,False
5mu3,False
5i8t,True
5c4v,False
5an3,False
6hig,False
3esk,False
1u7b,False
1tz0,False
1zbs,True
3zed,False
2qjt,False
3d4e,True
2avu,False
1kt6,True
3n54,True
2fi9,True
5xnc,False
4nnb,True
3m92,False
6p2l,True
3n0r,True
3log,False
4cfi,True
2czs,False
1t82,False
1p1j,False
4d5b,False
3s98,True
4b0z,False
4r6u,False
4l8p,True
4tpn,True
5cr9,True
4mak,False
3ip0,True
3urg,True
6j8f,False
3kjh,True
3pp5,True
3ib5,True
4v0p,True
1puc,True
3i94,True
3erm,False
3va9,True
3d0f,False
2gb4,False
2nwh,True
2ziv,False
3eyp,False
4kt6,False
1mqv,False
3kt7,True
6mp7,False
2c0c,False
5xly,False
6bxo,False
2i7h,False
5e6f,False
2o9u,True
1wzd,False
4ldn,True
1v8h,False
2o9s,True
4bwc,False
3p0b,True
3acx,True
1jmu,False
3cu9,True
3mkh,False
4mco,False
4yh8,False
1knz,False
6hce,True
4q53,False
6e7e,True
5jk0,False
4zoq,False
4bjj,False
2fiw,True
4ywk,False
3kd4,False
3w0t,False
6a2u,False
2onf,False
4uob,True
3djl,True
3gmx,False
1x3k,True
4kt3,False
3vqj,True
3o9z,False
3nbx,True
6dg4,True
5xct,False
1flo,False
4nar,True
4ns5,True
6elm,True
3tt2,True
3fo5,False
5ttx,False
6bxd,True
1oi2,False
5z1b,False
3sd2,True
4rs8,False
3irs,False
6f5z,False
4brc,False
2zux,False
5ogs,True
6br8,False
2ixm,True
5n81,False
1ccw,False
1g6g,False
3cvz,False
6cum,True
4i0u,False
3t97,False
4y0h,False
5xz4,False
2dg7,True
5mq8,False
5hi8,False
3v48,False
4z29,False
2pyx,False
1kqp,False
5nkm,False
3sib,True
3mwz,True
2r9q,False
5tzm,True
5ic7,True
1jg1,True
6ogk,False
3n3u,True
2v1q,False
1eu1,True
1oj5,False
5dzw,True
6gy3,False
5yet,False
4tps,False
5h0j,True
1l8w,False
3f5c,False
4cei,False
3gmi,True
6n7m,False
3hm4,False
2oaj,True
3d7r,False
2wds,True
5xjo,False
4xz0,True
5byo,False
4ina,False
1t8k,True
6aay,False
1vyi,True
3lwt,True
5lsl,False
3wvq,False
3ppb,False
1qp8,False
4nuz,True
4epz,True
3tc8,False
3g67,False
3msw,True
6mj5,False
3ni8,True
3daw,False
4wpk,True
2aja,False
4g9q,True
2pvb,True
6ec8,True
3ujc,True
5dgj,True
2nxp,False
3hm2,False
6nc9,True
4rpc,False
4lsd,False
5cx8,False
2xj4,True
5ixg,False
3zqc,False
3er9,False
6eqe,True
5wx1,True
1r29,True
3qfe,False
5nkq,False
5my5,True
6eyu,False
1szw,False
1xff,False
2dc1,False
3pmo,True
3mgd,False
5vxe,True
2z69,False
5ylg,False
2xha,False
6e43,False
5gox,False
2qm4,False
4iwb,False
1m15,True
4m8a,False
3cxj,False
4j3v,True
3qdl,False
4mmw,False
3v6o,False
2giy,False
2b82,False
1gxr,False
1tbf,True
5bov,False
3dz1,True
3k2n,False
5zng,False
4r75,True
6fto,False
2qdf,True
3cje,True
5hj1,True
2dvm,False
5a4a,True
4m3p,False
5cyz,False
1z2z,False
3fak,True
3ilx,False
2nsc,True
4i6r,False
2hti,True
3dbg,False
1ogd,False
3wit,True
3mr0,False
1ryo,True
3fga,False
3lur,False
5jsi,False
1k6k,True
4p0z,True
5ump,False
1luc,False
2vha,False
4x86,False
5ud5,False
3cmn,True
5d7u,False
3gqv,True
4ler,True
2v9k,True
5o3z,False
2z2n,True
3b8x,False
1u5k,False
2wzk,True
5kkp,True
4gdi,False
1u6t,True
2aze,False
4wlr,False
5ccb,False
3oxn,False
6fm1,False
4blp,False
3h75,True
2yvs,False
1vr4,False
4l1c,False
1vhn,True
6fpq,False
2pjs,False
1bg1,False
3qit,False
5jip,False
4hrs,True
4xly,False
1nnw,False
1ut7,False
4dwl,False
5z8o,False
6bs8,False
5v2q,False
6c93,True
6iah,True
6qfi,False
5y72,False
6ehd,True
3d1p,True
2eq7,False
4lan,False
3c8y,True
3aji,False
4ilo,False
3fhv,False
5x7n,False
3uue,True
4yfu,False
4psy,True
2bhv,False
4xin,False
2i5h,True
5yh1,True
5usb,False
3pes,False
2r41,False
6ckm,True
4dja,True
4e17,False
2wwe,True
2qq8,True
4uw9,True
4djb,False
3da8,False
1cwv,True
3dss,False
6eaz,False
3lkm,True
3fj1,False
4clc,False
5jh5,False
4rkh,False
3ogh,False
5itm,False
3mt1,False
5d08,False
2io0,False
2ntp,False
6cf8,True
5vr2,False
4j0w,True
3g3s,False
6fc1,False
5o3p,False
3dt5,True
1qyi,True
6mu4,False
3gpg,False
6jqe,False
5bz0,False
3qd7,True
6k4x,True
2og4,True
3kdw,True
6qta,False
1t3g,False
1on2,False
1i1q,False
3mwx,False
5a2v,False
5nhu,False
2iyk,False
3zn3,True
5few,True
1jay,False
1yq5,False
3oa5,False
6et9,False
6s07,False
2hue,False
5ko9,True
5dok,False
6anz,True
4gps,True
2gey,False
2i5u,True
2okq,False
6he6,False
4hi0,False
1ou8,False
2r01,True
3u9r,True
1hz6,False
5ae0,True
3bey,False
1rkq,False
3swh,False
3cit,False
1pgl,False
1vjk,True
3cij,False
4w9z,True
2jhp,True
5j7o,False
2es4,False
6ffv,True
3rjv,True
2phn,False
3pjp,False
6oaf,True
5jxz,False
4ue8,False
4knk,False
3cjh,False
3pvl,False
3kki,False
6e55,False
3oii,False
3o0z,False
4b1m,False
2g3v,False
4bwr,True
4yhc,False
5c68,True
6h3w,True
4om8,False
3nks,True
6a8m,True
5j6q,True
2wvq,False
1rg8,False
1c1y,False
2uvf,False
6hrs,False
3mmh,False
1eaj,False
5y0e,False
5oqt,False
3iu0,True
3gme,False
2fhp,False
3ct5,True
1r8g,False
1u84,True
3kh0,False
2gno,True
4z6m,False
2vou,False
3qav,True
5t0f,False
5wi2,False
4esw,False
2pia,True
1gmu,False
6cxh,False
4asm,True
4i1f,True
6g8u,True
1elk,False
1dwk,False
3p26,False
3gx8,True
2e6x,False
3me0,False
2q4a,False
2q9r,True
1vk9,True
1tzp,False
5tg0,True
4mfi,True
2hvw,False
3vep,False
12as,False
4oke,False
4ybr,False
5cio,False
3brs,False
1yzf,True
6fxq,False
3ld1,True
4fhg,True
2ou3,False
2ww5,True
2nqt,False
3bxw,False
5lz1,True
5gjk,False
3nct,False
4ylq,False
3qbm,False
3nvw,False
3rfi,True
2fup,True
4bhr,False
4lp8,True
4m0n,True
1z4e,False
2zex,False
2p1m,False
3a1q,False
3dmg,True
3maz,False
3vc5,True
2r6u,False
1bxy,False
2f22,False
6d4k,True
5m7y,True
3mtw,True
2ozj,False
1a7j,True
3zwf,False
3cvo,False
1odm,True
5xj1,True
3e35,True
3tg0,False
5mao,False
4n04,False
4ffu,False
6mq5,False
4v0h,False
1tv8,False
5lni,True
6gzu,True
5cgz,False
2j43,False
4cu5,False
6gdj,False
6chg,False
1mw9,True
6dla,False
6hat,False
2p9x,False
3s4e,True
3ty1,False
3fwk,True
4xuo,False
3n2w,False
2hkj,True
3h8u,False
1k32,False
5ibw,False
2h8n,False
5bq5,False
5d50,False
1s4k,False
5uts,False
3bpv,True
5o0t,True
4k2e,False
3wpc,False
6gz1,True
5n77,False
6nbo,True
1jdw,True
1r0m,False
3rht,False
3rt3,False
2zay,False
6grl,True
4h2d,False
1orn,False
3q4o,True
2wbn,True
6gye,False
5b04,False
3c8z,False
6n6r,False
4c89,False
5kec,False
5mqr,True
2ofc,False
2ve8,False
1pwb,False
4q63,True
2ibd,False
2de6,False
3s4l,True
4r9o,False
5olp,False
3giw,True
3tx3,False
4h08,True
1khy,False
3fka,False
1g5b,False
4j8c,False
3k67,False
5deq,False
1a62,True
6dyf,False
5yiu,True
3qwl,True
2q4k,False
2nwr,False
4kf9,True
4fuv,True
4xzr,False
1msw,False
5vtg,False
2bou,True
5cow,True
4whe,True
5fia,False
5oc7,False
2pzi,False
2reu,True
4hj1,False
3k6e,False
6cpb,False
4u9u,False
5vrh,True
5c40,False
1ynb,False
4p37,False
2qcv,True
3tlq,False
3ccd,False
3c8v,False
4ccd,True
2ic6,False
3rkg,True
4p1z,False
1qft,False
4cah,True
2nsa,True
2cb4,False
1y9w,False
5mz2,False
4q51,False
2jdc,True
1yc9,True
5nkz,False
6qwv,False
6d3k,False
2dko,False
3mfi,False
3q20,False
5my7,True
2ibl,True
5khd,False
1ikt,True
2wh6,False
4iik,True
5hus,True
4l8n,True
2c92,False
5w8q,False
1g5t,True
1f5v,False
3llq,False
2xze,False
4lrl,False
1j0p,True
4iya,True
5zqh,True
6gcf,False
4m9k,True
3pb6,True
2jj7,False
3i6e,False
4wka,True
5dmm,True
1q5z,True
3fhd,True
1v30,True
4n2x,False
5ykr,False
6bn1,False
5a35,True
6a7k,False
4htp,False
6gz0,True
5tkz,False
3w5f,False
1zgh,True
5lg2,True
4n6k,True
3e4w,False
4ms4,False
1fpz,False
4qhw,True
5anr,False
2a90,True
3evi,False
5u2p,True
1tex,False
2cfa,False
2vsg,False
4c9y,False
1s99,False
2pxx,True
6dzr,False
4x9t,True
3tt9,True
5dwy,False
6du4,False
